ASV	Sample	value	Condition	Phylum	Microbe
4d97354b3bd83e1282e1b73ca629b63f	ReciprocalRevision62	0	Control	 p__Proteobacteria	Swedish
335241f9cdeb4a16e3f395cb7809d30e	ReciprocalRevision62	0	Control	 p__Proteobacteria	Swedish
e64a3f1d3b800eada38c31480d266d3d	ReciprocalRevision62	0.002	Control	 p__Proteobacteria	Swedish
7237aa404da8ed3e945937d50c060349	ReciprocalRevision62	0	Control	 p__Proteobacteria	Swedish
89813803d14866d98356f0428e4d97c4	ReciprocalRevision62	0	Control	 p__Bdellovibrionota	Swedish
3aac2bea904e345db79ae739f98d1951	ReciprocalRevision62	0	Control	 p__Proteobacteria	Swedish
2bb20bb911981033198d1382d780637f	ReciprocalRevision62	0	Control	 p__Proteobacteria	Swedish
017658710c95d8e5aca23de09d5de03e	ReciprocalRevision62	0.005	Control	 p__Proteobacteria	Swedish
b33db9e22e89e9e004a3547b006344cd	ReciprocalRevision62	0	Control	 p__Actinobacteriota	Swedish
5215e5fb8edfbfc082a24bd1c0097c2e	ReciprocalRevision62	0	Control	 p__Chloroflexi	Swedish
cc13271b80fd6fd745f8667ecd65bd86	ReciprocalRevision62	0	Control	 p__Proteobacteria	Swedish
00fb5375c6212c100fc603fc4deff2e3	ReciprocalRevision62	0.001	Control	 p__Proteobacteria	Swedish
5fe997da06a32bd8f9ad4c6534208edb	ReciprocalRevision62	0	Control	 p__Proteobacteria	Swedish
8e266d1c2502a685ae0b74a34f0d3d4a	ReciprocalRevision62	0.003	Control	 p__Actinobacteriota	Swedish
55f42f6fda8afb61d3acc8607cdf338d	ReciprocalRevision62	0.003	Control	 p__Proteobacteria	Swedish
6283a8d6c9963341be1a078f075f04c7	ReciprocalRevision62	0	Control	 p__Proteobacteria	Swedish
909ffd09d00a72bda62161cf2044f6c1	ReciprocalRevision62	0	Control	 p__Actinobacteriota	Swedish
8a8f170e8fbae6129ac4cf98a3fe6b23	ReciprocalRevision62	0	Control	 p__Bdellovibrionota	Swedish
653b0d2a1101078364d47c73d579967a	ReciprocalRevision62	0	Control	 p__Bacteroidota	Swedish
203ef49d3c39cc0ed62660c90382666c	ReciprocalRevision62	0.001	Control	 p__Proteobacteria	Swedish
c121c4b7e531e680524d25697da5d522	ReciprocalRevision62	0	Control	 p__Proteobacteria	Swedish
809775cbb9eec62549c2330bfca3ec68	ReciprocalRevision62	0	Control	 p__Proteobacteria	Swedish
c2c92bf2b0a658ce2854ce58c3c58693	ReciprocalRevision62	0	Control	 p__Actinobacteriota	Swedish
8b77e5843dfd0f36463bb6431940f429	ReciprocalRevision62	0	Control	 p__Proteobacteria	Swedish
5fb5b66d1a5665d3c6ee40f89bd51c41	ReciprocalRevision62	0	Control	 p__Proteobacteria	Swedish
968d7e12c086baf89b9749909f3e708c	ReciprocalRevision62	0	Control	 p__Proteobacteria	Swedish
465406679488012ff1a49ec88e2c7e39	ReciprocalRevision62	0	Control	 p__Proteobacteria	Swedish
b3963e56d1ca895144be69dca740562e	ReciprocalRevision62	0	Control	 p__Bacteroidota	Swedish
565573c992a033884f18df23253529c3	ReciprocalRevision62	0	Control	 p__Proteobacteria	Swedish
a84ef97cbd5757e24275cff44b846c0b	ReciprocalRevision65	0.004	Control	 p__Actinobacteriota	Swedish
f2443f31ea9cb06fd15495215112534e	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
b9928c63192b0a5dffc215443b0ee56c	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
bd797c368962e36c66f5b134c30960da	ReciprocalRevision65	0.002	Control	 p__Proteobacteria	Swedish
4deba07ad721cf0f306737b3338561ee	ReciprocalRevision65	0.012	Control	 p__Actinobacteriota	Swedish
c9d380625a1d09926d9a1e65be39c04a	ReciprocalRevision65	0.001	Control	 p__Proteobacteria	Swedish
797b65389eb0c25ea1ec0ae0c936903c	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
5e87ec2e2aebaba32fe8246efde8adf8	ReciprocalRevision65	0.006	Control	 p__Proteobacteria	Swedish
c30cc55b221580507a9ae76d70eeb61e	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
b616d7c78517cb5603598308556e3cd1	ReciprocalRevision65	0.01	Control	 p__Proteobacteria	Swedish
fb8fc7265c6180c30e79c081fb19c7be	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
3c863cf67a014692d9f01d71cba0f7fb	ReciprocalRevision65	0.006	Control	 p__Proteobacteria	Swedish
f2242278954a4edcdf637c335b341504	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
b6053c4d0c08ab5c4649feb2384db7bf	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
f9562ec8195301ede2664da7747dbd36	ReciprocalRevision65	0.001	Control	 p__Proteobacteria	Swedish
248f686bdd6646098cfcc7991e2949a7	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
0fb588b1f9cbe3a7876882c78dd87022	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
8c715d72780e6caf877ec32d9d520a38	ReciprocalRevision65	0.002	Control	 p__Proteobacteria	Swedish
d93d2a2e7b0c2ed96ca6074a717a8a4d	ReciprocalRevision65	0.029	Control	 p__Actinobacteriota	Swedish
a832b817a00c54abb7635cf92063ef2f	ReciprocalRevision65	0.028	Control	 p__Proteobacteria	Swedish
c5c2f468ed0c84f898045623856679cf	ReciprocalRevision65	0	Control	 p__Actinobacteriota	Swedish
5e9ace0df9c3aca107aad54184b370a4	ReciprocalRevision65	0.002	Control	 p__Proteobacteria	Swedish
e6ef2552608207b584bd1380e69fa7a5	ReciprocalRevision65	0.011	Control	 p__Proteobacteria	Swedish
664200703a999f476d40c5d6ce30e351	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
291a58ac54b2011dacb098ccf128aea9	ReciprocalRevision65	0.007	Control	 p__Proteobacteria	Swedish
e72d0385e07b95485586464481e5a49e	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
89f9897383e96a050a8898b77e42c378	ReciprocalRevision65	0.009	Control	 p__Proteobacteria	Swedish
8eada08b3fdfb1f9706fe5240f37b1b8	ReciprocalRevision65	0.006	Control	 p__Proteobacteria	Swedish
9a9ffa85cd03de212b837cbfe31fa375	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
106088b2d69e72cc286d23670e1bcdd5	ReciprocalRevision65	0	Control	 p__Actinobacteriota	Swedish
5291389ff9b0c2c5102950a3ade8c95f	ReciprocalRevision65	0.001	Control	 p__Chloroflexi	Swedish
e74e18b1cb13f02711eda83f0a9d3793	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
139a898757d6d1108b58044e646ad0ba	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
bd54cdde92c9729991f2130849672d54	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
d4ddc8a6c5b3061ff2088da5314c03ec	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
9b1a493552c8e950d49f2efd74ebeab2	ReciprocalRevision65	0.015	Control	 p__Actinobacteriota	Swedish
bd6720229b55e52b4f095dc493d42085	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
b36cf8333f4b6253a18c49d3721a93b0	ReciprocalRevision65	0.004	Control	 p__Actinobacteriota	Swedish
cf7460a40049d731ca778c1d900ae9f4	ReciprocalRevision65	0.008	Control	 p__Proteobacteria	Swedish
e43f7173baab1621be9530cbe913353f	ReciprocalRevision65	0.012	Control	 p__Proteobacteria	Swedish
ae61b491b243e0bc8b90aa40ba002fa7	ReciprocalRevision65	0	Control	 p__Bacteroidota	Swedish
12a972c7cf2e99cf1aaf57bde49720f8	ReciprocalRevision65	0.021	Control	 p__Proteobacteria	Swedish
dacbefc032b03c642e865e8e79851aa8	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
79dff2ce5b1d3dd16587dd9fcd68cdc6	ReciprocalRevision65	0.006	Control	 p__Proteobacteria	Swedish
9260776b5b9ffccdbdac097cd390e2ac	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
7de2b643c256ffdbf5b498c9d7b6d21d	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
98dcf0284d3b3e493f18244154b36f16	ReciprocalRevision65	0	Control	 p__Bacteroidota	Swedish
b72e931e9af86b1701bc2f5bab559574	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
4d97354b3bd83e1282e1b73ca629b63f	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
335241f9cdeb4a16e3f395cb7809d30e	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
e64a3f1d3b800eada38c31480d266d3d	ReciprocalRevision65	0.001	Control	 p__Proteobacteria	Swedish
7237aa404da8ed3e945937d50c060349	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
89813803d14866d98356f0428e4d97c4	ReciprocalRevision65	0	Control	 p__Bdellovibrionota	Swedish
3aac2bea904e345db79ae739f98d1951	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
2bb20bb911981033198d1382d780637f	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
017658710c95d8e5aca23de09d5de03e	ReciprocalRevision65	0.001	Control	 p__Proteobacteria	Swedish
b33db9e22e89e9e004a3547b006344cd	ReciprocalRevision65	0	Control	 p__Actinobacteriota	Swedish
5215e5fb8edfbfc082a24bd1c0097c2e	ReciprocalRevision65	0.004	Control	 p__Chloroflexi	Swedish
cc13271b80fd6fd745f8667ecd65bd86	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
00fb5375c6212c100fc603fc4deff2e3	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
5fe997da06a32bd8f9ad4c6534208edb	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
8e266d1c2502a685ae0b74a34f0d3d4a	ReciprocalRevision65	0	Control	 p__Actinobacteriota	Swedish
55f42f6fda8afb61d3acc8607cdf338d	ReciprocalRevision65	0.003	Control	 p__Proteobacteria	Swedish
6283a8d6c9963341be1a078f075f04c7	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
909ffd09d00a72bda62161cf2044f6c1	ReciprocalRevision65	0	Control	 p__Actinobacteriota	Swedish
8a8f170e8fbae6129ac4cf98a3fe6b23	ReciprocalRevision65	0	Control	 p__Bdellovibrionota	Swedish
653b0d2a1101078364d47c73d579967a	ReciprocalRevision65	0	Control	 p__Bacteroidota	Swedish
203ef49d3c39cc0ed62660c90382666c	ReciprocalRevision65	0.001	Control	 p__Proteobacteria	Swedish
c121c4b7e531e680524d25697da5d522	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
809775cbb9eec62549c2330bfca3ec68	ReciprocalRevision65	0.001	Control	 p__Proteobacteria	Swedish
c2c92bf2b0a658ce2854ce58c3c58693	ReciprocalRevision65	0	Control	 p__Actinobacteriota	Swedish
8b77e5843dfd0f36463bb6431940f429	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
5fb5b66d1a5665d3c6ee40f89bd51c41	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
968d7e12c086baf89b9749909f3e708c	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
465406679488012ff1a49ec88e2c7e39	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
b3963e56d1ca895144be69dca740562e	ReciprocalRevision65	0	Control	 p__Bacteroidota	Swedish
565573c992a033884f18df23253529c3	ReciprocalRevision65	0	Control	 p__Proteobacteria	Swedish
a84ef97cbd5757e24275cff44b846c0b	ReciprocalRevision66	0.018	Repopulated	 p__Actinobacteriota	Swedish
f2443f31ea9cb06fd15495215112534e	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
b9928c63192b0a5dffc215443b0ee56c	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
bd797c368962e36c66f5b134c30960da	ReciprocalRevision66	0.002	Repopulated	 p__Proteobacteria	Swedish
4deba07ad721cf0f306737b3338561ee	ReciprocalRevision66	0.055	Repopulated	 p__Actinobacteriota	Swedish
c9d380625a1d09926d9a1e65be39c04a	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
797b65389eb0c25ea1ec0ae0c936903c	ReciprocalRevision66	0.004	Repopulated	 p__Proteobacteria	Swedish
5e87ec2e2aebaba32fe8246efde8adf8	ReciprocalRevision66	0.004	Repopulated	 p__Proteobacteria	Swedish
c30cc55b221580507a9ae76d70eeb61e	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
b616d7c78517cb5603598308556e3cd1	ReciprocalRevision66	0.101	Repopulated	 p__Proteobacteria	Swedish
fb8fc7265c6180c30e79c081fb19c7be	ReciprocalRevision66	0.014	Repopulated	 p__Proteobacteria	Swedish
3c863cf67a014692d9f01d71cba0f7fb	ReciprocalRevision66	0.003	Repopulated	 p__Proteobacteria	Swedish
f2242278954a4edcdf637c335b341504	ReciprocalRevision66	0.004	Repopulated	 p__Proteobacteria	Swedish
b6053c4d0c08ab5c4649feb2384db7bf	ReciprocalRevision66	0.013	Repopulated	 p__Proteobacteria	Swedish
f9562ec8195301ede2664da7747dbd36	ReciprocalRevision66	0.007	Repopulated	 p__Proteobacteria	Swedish
248f686bdd6646098cfcc7991e2949a7	ReciprocalRevision66	0.004	Repopulated	 p__Proteobacteria	Swedish
0fb588b1f9cbe3a7876882c78dd87022	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
8c715d72780e6caf877ec32d9d520a38	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
d93d2a2e7b0c2ed96ca6074a717a8a4d	ReciprocalRevision66	0	Repopulated	 p__Actinobacteriota	Swedish
a832b817a00c54abb7635cf92063ef2f	ReciprocalRevision66	0.011	Repopulated	 p__Proteobacteria	Swedish
c5c2f468ed0c84f898045623856679cf	ReciprocalRevision66	0.007	Repopulated	 p__Actinobacteriota	Swedish
5e9ace0df9c3aca107aad54184b370a4	ReciprocalRevision66	0.032	Repopulated	 p__Proteobacteria	Swedish
e6ef2552608207b584bd1380e69fa7a5	ReciprocalRevision66	0.004	Repopulated	 p__Proteobacteria	Swedish
664200703a999f476d40c5d6ce30e351	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
291a58ac54b2011dacb098ccf128aea9	ReciprocalRevision66	0.01	Repopulated	 p__Proteobacteria	Swedish
e72d0385e07b95485586464481e5a49e	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
89f9897383e96a050a8898b77e42c378	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
8eada08b3fdfb1f9706fe5240f37b1b8	ReciprocalRevision66	0.006	Repopulated	 p__Proteobacteria	Swedish
9a9ffa85cd03de212b837cbfe31fa375	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
106088b2d69e72cc286d23670e1bcdd5	ReciprocalRevision66	0	Repopulated	 p__Actinobacteriota	Swedish
5291389ff9b0c2c5102950a3ade8c95f	ReciprocalRevision66	0	Repopulated	 p__Chloroflexi	Swedish
e74e18b1cb13f02711eda83f0a9d3793	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
139a898757d6d1108b58044e646ad0ba	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
bd54cdde92c9729991f2130849672d54	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
d4ddc8a6c5b3061ff2088da5314c03ec	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
9b1a493552c8e950d49f2efd74ebeab2	ReciprocalRevision66	0.007	Repopulated	 p__Actinobacteriota	Swedish
bd6720229b55e52b4f095dc493d42085	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
b36cf8333f4b6253a18c49d3721a93b0	ReciprocalRevision66	0.012	Repopulated	 p__Actinobacteriota	Swedish
cf7460a40049d731ca778c1d900ae9f4	ReciprocalRevision66	0.008	Repopulated	 p__Proteobacteria	Swedish
e43f7173baab1621be9530cbe913353f	ReciprocalRevision66	0.017	Repopulated	 p__Proteobacteria	Swedish
ae61b491b243e0bc8b90aa40ba002fa7	ReciprocalRevision66	0	Repopulated	 p__Bacteroidota	Swedish
12a972c7cf2e99cf1aaf57bde49720f8	ReciprocalRevision66	0.018	Repopulated	 p__Proteobacteria	Swedish
dacbefc032b03c642e865e8e79851aa8	ReciprocalRevision66	0.002	Repopulated	 p__Proteobacteria	Swedish
79dff2ce5b1d3dd16587dd9fcd68cdc6	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
9260776b5b9ffccdbdac097cd390e2ac	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
7de2b643c256ffdbf5b498c9d7b6d21d	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
98dcf0284d3b3e493f18244154b36f16	ReciprocalRevision66	0	Repopulated	 p__Bacteroidota	Swedish
b72e931e9af86b1701bc2f5bab559574	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
4d97354b3bd83e1282e1b73ca629b63f	ReciprocalRevision66	0.004	Repopulated	 p__Proteobacteria	Swedish
335241f9cdeb4a16e3f395cb7809d30e	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
e64a3f1d3b800eada38c31480d266d3d	ReciprocalRevision66	0.011	Repopulated	 p__Proteobacteria	Swedish
7237aa404da8ed3e945937d50c060349	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
89813803d14866d98356f0428e4d97c4	ReciprocalRevision66	0.006	Repopulated	 p__Bdellovibrionota	Swedish
3aac2bea904e345db79ae739f98d1951	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
2bb20bb911981033198d1382d780637f	ReciprocalRevision66	0.002	Repopulated	 p__Proteobacteria	Swedish
017658710c95d8e5aca23de09d5de03e	ReciprocalRevision66	0.01	Repopulated	 p__Proteobacteria	Swedish
b33db9e22e89e9e004a3547b006344cd	ReciprocalRevision66	0	Repopulated	 p__Actinobacteriota	Swedish
5215e5fb8edfbfc082a24bd1c0097c2e	ReciprocalRevision66	0.001	Repopulated	 p__Chloroflexi	Swedish
cc13271b80fd6fd745f8667ecd65bd86	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
00fb5375c6212c100fc603fc4deff2e3	ReciprocalRevision66	0.001	Repopulated	 p__Proteobacteria	Swedish
5fe997da06a32bd8f9ad4c6534208edb	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
8e266d1c2502a685ae0b74a34f0d3d4a	ReciprocalRevision66	0.004	Repopulated	 p__Actinobacteriota	Swedish
55f42f6fda8afb61d3acc8607cdf338d	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
6283a8d6c9963341be1a078f075f04c7	ReciprocalRevision66	0.019	Repopulated	 p__Proteobacteria	Swedish
909ffd09d00a72bda62161cf2044f6c1	ReciprocalRevision66	0	Repopulated	 p__Actinobacteriota	Swedish
8a8f170e8fbae6129ac4cf98a3fe6b23	ReciprocalRevision66	0.001	Repopulated	 p__Bdellovibrionota	Swedish
653b0d2a1101078364d47c73d579967a	ReciprocalRevision66	0	Repopulated	 p__Bacteroidota	Swedish
203ef49d3c39cc0ed62660c90382666c	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
c121c4b7e531e680524d25697da5d522	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
809775cbb9eec62549c2330bfca3ec68	ReciprocalRevision66	0.001	Repopulated	 p__Proteobacteria	Swedish
c2c92bf2b0a658ce2854ce58c3c58693	ReciprocalRevision66	0	Repopulated	 p__Actinobacteriota	Swedish
8b77e5843dfd0f36463bb6431940f429	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
5fb5b66d1a5665d3c6ee40f89bd51c41	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
968d7e12c086baf89b9749909f3e708c	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
465406679488012ff1a49ec88e2c7e39	ReciprocalRevision66	0	Repopulated	 p__Proteobacteria	Swedish
b3963e56d1ca895144be69dca740562e	ReciprocalRevision66	0	Repopulated	 p__Bacteroidota	Swedish
565573c992a033884f18df23253529c3	ReciprocalRevision66	0.002	Repopulated	 p__Proteobacteria	Swedish
a84ef97cbd5757e24275cff44b846c0b	ReciprocalRevision68	0.002	Control	 p__Actinobacteriota	Swedish
f2443f31ea9cb06fd15495215112534e	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
b9928c63192b0a5dffc215443b0ee56c	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
bd797c368962e36c66f5b134c30960da	ReciprocalRevision68	0.001	Control	 p__Proteobacteria	Swedish
4deba07ad721cf0f306737b3338561ee	ReciprocalRevision68	0.017	Control	 p__Actinobacteriota	Swedish
c9d380625a1d09926d9a1e65be39c04a	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
797b65389eb0c25ea1ec0ae0c936903c	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
5e87ec2e2aebaba32fe8246efde8adf8	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
c30cc55b221580507a9ae76d70eeb61e	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
b616d7c78517cb5603598308556e3cd1	ReciprocalRevision68	0.009	Control	 p__Proteobacteria	Swedish
fb8fc7265c6180c30e79c081fb19c7be	ReciprocalRevision68	0.012	Control	 p__Proteobacteria	Swedish
3c863cf67a014692d9f01d71cba0f7fb	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
f2242278954a4edcdf637c335b341504	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
b6053c4d0c08ab5c4649feb2384db7bf	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
f9562ec8195301ede2664da7747dbd36	ReciprocalRevision68	0.007	Control	 p__Proteobacteria	Swedish
248f686bdd6646098cfcc7991e2949a7	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
0fb588b1f9cbe3a7876882c78dd87022	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
8c715d72780e6caf877ec32d9d520a38	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
d93d2a2e7b0c2ed96ca6074a717a8a4d	ReciprocalRevision68	0.006	Control	 p__Actinobacteriota	Swedish
a832b817a00c54abb7635cf92063ef2f	ReciprocalRevision68	0.031	Control	 p__Proteobacteria	Swedish
c5c2f468ed0c84f898045623856679cf	ReciprocalRevision68	0.002	Control	 p__Actinobacteriota	Swedish
5e9ace0df9c3aca107aad54184b370a4	ReciprocalRevision68	0.001	Control	 p__Proteobacteria	Swedish
e6ef2552608207b584bd1380e69fa7a5	ReciprocalRevision68	0.021	Control	 p__Proteobacteria	Swedish
664200703a999f476d40c5d6ce30e351	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
291a58ac54b2011dacb098ccf128aea9	ReciprocalRevision68	0.003	Control	 p__Proteobacteria	Swedish
e72d0385e07b95485586464481e5a49e	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
89f9897383e96a050a8898b77e42c378	ReciprocalRevision68	0.013	Control	 p__Proteobacteria	Swedish
8eada08b3fdfb1f9706fe5240f37b1b8	ReciprocalRevision68	0.005	Control	 p__Proteobacteria	Swedish
9a9ffa85cd03de212b837cbfe31fa375	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
106088b2d69e72cc286d23670e1bcdd5	ReciprocalRevision68	0	Control	 p__Actinobacteriota	Swedish
5291389ff9b0c2c5102950a3ade8c95f	ReciprocalRevision68	0.001	Control	 p__Chloroflexi	Swedish
e74e18b1cb13f02711eda83f0a9d3793	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
139a898757d6d1108b58044e646ad0ba	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
bd54cdde92c9729991f2130849672d54	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
d4ddc8a6c5b3061ff2088da5314c03ec	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
9b1a493552c8e950d49f2efd74ebeab2	ReciprocalRevision68	0.002	Control	 p__Actinobacteriota	Swedish
bd6720229b55e52b4f095dc493d42085	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
b36cf8333f4b6253a18c49d3721a93b0	ReciprocalRevision68	0.003	Control	 p__Actinobacteriota	Swedish
cf7460a40049d731ca778c1d900ae9f4	ReciprocalRevision68	0.012	Control	 p__Proteobacteria	Swedish
e43f7173baab1621be9530cbe913353f	ReciprocalRevision68	0.009	Control	 p__Proteobacteria	Swedish
ae61b491b243e0bc8b90aa40ba002fa7	ReciprocalRevision68	0	Control	 p__Bacteroidota	Swedish
12a972c7cf2e99cf1aaf57bde49720f8	ReciprocalRevision68	0.008	Control	 p__Proteobacteria	Swedish
dacbefc032b03c642e865e8e79851aa8	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
79dff2ce5b1d3dd16587dd9fcd68cdc6	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
9260776b5b9ffccdbdac097cd390e2ac	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
7de2b643c256ffdbf5b498c9d7b6d21d	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
98dcf0284d3b3e493f18244154b36f16	ReciprocalRevision68	0	Control	 p__Bacteroidota	Swedish
b72e931e9af86b1701bc2f5bab559574	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
4d97354b3bd83e1282e1b73ca629b63f	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
335241f9cdeb4a16e3f395cb7809d30e	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
e64a3f1d3b800eada38c31480d266d3d	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
7237aa404da8ed3e945937d50c060349	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
89813803d14866d98356f0428e4d97c4	ReciprocalRevision68	0	Control	 p__Bdellovibrionota	Swedish
3aac2bea904e345db79ae739f98d1951	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
2bb20bb911981033198d1382d780637f	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
017658710c95d8e5aca23de09d5de03e	ReciprocalRevision68	0.002	Control	 p__Proteobacteria	Swedish
b33db9e22e89e9e004a3547b006344cd	ReciprocalRevision68	0	Control	 p__Actinobacteriota	Swedish
5215e5fb8edfbfc082a24bd1c0097c2e	ReciprocalRevision68	0	Control	 p__Chloroflexi	Swedish
cc13271b80fd6fd745f8667ecd65bd86	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
00fb5375c6212c100fc603fc4deff2e3	ReciprocalRevision68	0.001	Control	 p__Proteobacteria	Swedish
5fe997da06a32bd8f9ad4c6534208edb	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
8e266d1c2502a685ae0b74a34f0d3d4a	ReciprocalRevision68	0	Control	 p__Actinobacteriota	Swedish
55f42f6fda8afb61d3acc8607cdf338d	ReciprocalRevision68	0.001	Control	 p__Proteobacteria	Swedish
6283a8d6c9963341be1a078f075f04c7	ReciprocalRevision68	0	Control	 p__Proteobacteria	Swedish
909ffd09d00a72bda62161cf2044f6c1	ReciprocalRevision68	0	Control	 p__Actinobacteriota	Swedish
8a8f170e8fbae6129ac4cf98a3fe6b23	ReciprocalRevision68	0	Control	 p__Bdellovibrionota	Swedish
653b0d2a1101078364d47c73d579967a	ReciprocalRevision68	0	Control	 p__Bacteroidota	Swedish
203ef49d3c39cc0ed62660c90382666c	ReciprocalRevision68	0.004	Control	 p__Proteobacteria	Swedish
